datetime,locomotive_id,Latitude,Longitude,Altitude,Locomotive_Heading,Locomotive_Speed,primary_locomotive_speed
11/29/2025 1:16:29,BNSF8409,37.14040498,88.78354667,85,155.3,0,0
11/29/2025 1:16:30,BNSF8409,37.14040498,88.78354667,85,155.3,0,0
11/29/2025 1:16:31,BNSF8409,37.14040498,88.78354667,85,155.3,0,0
11/29/2025 1:16:32,BNSF8409,37.14040498,88.78354667,85,155.3,0,0
11/29/2025 1:16:33,BNSF8409,37.14040498,88.78354667,85,155.3,0,0
11/29/2025 1:16:34,BNSF8409,37.14040498,88.78354667,85,155.3,0,0
11/29/2025 1:16:35,BNSF8409,37.14040498,88.78354667,85,155.3,0,0
11/29/2025 1:16:36,BNSF8409,37.14040498,88.78354667,85,155.3,0,0
11/29/2025 1:16:37,BNSF8409,37.14040498,88.78354667,85,155.3,0,0
11/29/2025 1:16:38,BNSF8409,37.14040498,88.78354667,85,155.3,0,0
11/29/2025 1:16:39,BNSF8409,37.14040498,88.78354667,85,155.3,0,0
11/29/2025 1:16:40,BNSF8409,37.14040498,88.78354667,85,155.3,0,0
11/29/2025 1:16:41,BNSF8409,37.14040498,88.78354667,85,155.3,0,0
11/29/2025 1:16:42,BNSF8409,37.14040498,88.78354667,85,155.3,0,0
11/29/2025 1:16:43,BNSF8409,37.14040498,88.78354667,85,155.3,0,0
11/29/2025 1:16:44,BNSF8409,37.14040498,88.78354667,85,155.3,0,0
11/29/2025 1:16:45,BNSF8409,37.14040498,88.78354667,85,155.3,0,0
11/29/2025 1:16:46,BNSF8409,37.14040498,88.78354667,85,155.3,0,0
11/29/2025 1:16:47,BNSF8409,37.14040498,88.78354667,85,155.3,0,0
11/29/2025 1:16:48,BNSF8409,37.14040332,88.78354667,85,155.3,0,0
11/29/2025 1:16:49,BNSF8409,37.14040332,88.78354667,85,155.3,0,0
11/29/2025 1:16:50,BNSF8409,37.14040332,88.78354667,85,155.3,0,0
11/29/2025 1:16:51,BNSF8409,37.14040332,88.78354667,85,155.3,0,0
11/29/2025 1:16:52,BNSF8409,37.14040332,88.78354667,85,155.3,0,0
11/29/2025 1:16:53,BNSF8409,37.14040332,88.78354667,85,155.3,0,0
11/29/2025 1:16:54,BNSF8409,37.14040332,88.78354667,85,155.3,0,0
11/29/2025 1:16:55,BNSF8409,37.14040332,88.78354667,85,155.3,0,0
11/29/2025 1:16:56,BNSF8409,37.14040332,88.78354667,85,155.3,0,0
11/29/2025 1:16:57,BNSF8409,37.14040332,88.78354667,85,155.3,0,0
11/29/2025 1:16:58,BNSF8409,37.14040332,88.78354667,85,155.3,0,0
11/29/2025 1:16:59,BNSF8409,37.14040332,88.78354667,85,155.3,0,0
11/29/2025 1:17:00,BNSF8409,37.14040332,88.78354667,85,155.3,0,0
11/29/2025 1:17:01,BNSF8409,37.14040332,88.78354667,85,155.3,0,0
11/29/2025 1:17:02,BNSF8409,37.14040332,88.78354667,85,155.3,0,0
11/29/2025 1:17:03,BNSF8409,37.14040332,88.78354667,85,155.3,0,0
11/29/2025 1:17:04,BNSF8409,37.14040332,88.78354667,85,155.3,0,0
11/29/2025 1:17:05,BNSF8409,37.14040332,88.78354667,85,155.3,0,0
11/29/2025 1:17:06,BNSF8409,37.14040332,88.78354667,85,155.3,0,0
11/29/2025 1:17:07,BNSF8409,37.14040332,88.78354667,85,155.3,0,0
11/29/2025 1:17:08,BNSF8409,37.14040332,88.78354667,85,155.3,0,0
11/29/2025 1:17:09,BNSF8409,37.14040332,88.78354667,85,155.3,0,0
11/29/2025 1:17:10,BNSF8409,37.14040332,88.78354667,85,155.3,0,0
11/29/2025 1:17:11,BNSF8409,37.14040332,88.78354667,85,155.3,0,0
11/29/2025 1:17:12,BNSF8409,37.14040332,88.78354667,85,155.3,0,0
11/29/2025 1:17:13,BNSF8409,37.14040332,88.78354667,85,155.3,0,0
11/29/2025 1:17:14,BNSF8409,37.14040332,88.78354667,85,155.3,0,0
11/29/2025 1:17:15,BNSF8409,37.14040332,88.78354667,85,155.3,0,0
11/29/2025 1:17:16,BNSF8409,37.14040332,88.78354667,85,155.3,0,0
11/29/2025 1:17:17,BNSF8409,37.14040332,88.78354667,85,155.3,0,0
11/29/2025 1:17:18,BNSF8409,37.14040332,88.78354667,85,155.3,0,0
11/29/2025 1:17:19,BNSF8409,37.14040332,88.78354667,85,155.3,0,0
11/29/2025 1:17:20,BNSF8409,37.14040332,88.78354667,85,155.3,0,0
11/29/2025 1:17:21,BNSF8409,37.14040332,88.78354667,85,155.3,0,0
11/29/2025 1:17:22,BNSF8409,37.14040332,88.78354667,85,155.3,0,0
11/29/2025 1:17:23,BNSF8409,37.14040332,88.78354667,85,155.3,0,0
11/29/2025 1:17:24,BNSF8409,37.14040332,88.78354667,85,155.3,0,0
11/29/2025 1:17:25,BNSF8409,37.14040332,88.78354667,85,155.3,0,0
11/29/2025 1:17:26,BNSF8409,37.14040332,88.78354667,85,155.3,0,0
11/29/2025 1:17:27,BNSF8409,37.14040167,88.78354667,85,155.3,0,0
11/29/2025 1:17:28,BNSF8409,37.14040167,88.78354667,85,155.3,0,0
11/29/2025 1:17:29,BNSF8409,37.14040167,88.78354667,85,155.3,0,0
11/29/2025 1:17:30,BNSF8409,37.14040167,88.78354667,85,155.3,0,0
11/29/2025 1:17:31,BNSF8409,37.14040167,88.78354667,85,155.3,0,0
11/29/2025 1:17:32,BNSF8409,37.14040167,88.78354667,85,155.3,0,0
11/29/2025 1:17:33,BNSF8409,37.14040167,88.78354667,85,155.3,0,0
11/29/2025 1:17:34,BNSF8409,37.14040167,88.78354667,85,155.3,0,0
11/29/2025 1:17:35,BNSF8409,37.14040167,88.78354667,85,155.3,0,0
11/29/2025 1:17:36,BNSF8409,37.14040167,88.78354667,85,155.3,0,0
11/29/2025 1:17:37,BNSF8409,37.14040167,88.78354667,85,155.3,0,0
11/29/2025 1:17:38,BNSF8409,37.14040167,88.78354667,85,155.3,0,0
11/29/2025 1:17:39,BNSF8409,37.14040167,88.78354667,85,155.3,0,0
11/29/2025 1:17:40,BNSF8409,37.14040167,88.78354667,85,155.3,0,0
11/29/2025 1:17:41,BNSF8409,37.14040167,88.78354667,85,155.3,0,0
11/29/2025 1:17:42,BNSF8409,37.14040167,88.78354667,85,155.3,0,0
11/29/2025 1:17:43,BNSF8409,37.14040167,88.78354667,85,155.3,0,0
11/29/2025 1:17:44,BNSF8409,37.14040167,88.78354667,85,155.3,0,0
11/29/2025 1:17:45,BNSF8409,37.14040167,88.78354667,85,155.3,0,0
11/29/2025 1:17:46,BNSF8409,37.14040167,88.78354667,85,155.3,0,0
11/29/2025 1:17:47,BNSF8409,37.14040167,88.78354667,85,155.3,0,0
11/29/2025 1:17:48,BNSF8409,37.14040167,88.78354667,85,155.3,0,0
11/29/2025 1:17:49,BNSF8409,37.14040167,88.78354667,85,155.3,0,0
11/29/2025 1:17:50,BNSF8409,37.14040167,88.78354667,85,155.3,0,0
11/29/2025 1:17:51,BNSF8409,37.14040167,88.78354667,85,155.3,0,0
11/29/2025 1:17:52,BNSF8409,37.14040167,88.78354667,85,155.3,0,0
11/29/2025 1:17:53,BNSF8409,37.14040167,88.78354667,85,155.3,0,0
11/29/2025 1:17:54,BNSF8409,37.14040167,88.78354667,85,155.3,0,0
11/29/2025 1:17:55,BNSF8409,37.14040167,88.78354667,85,155.3,0,0
11/29/2025 1:17:56,BNSF8409,37.14040167,88.78354667,85,155.3,0,0
11/29/2025 1:17:57,BNSF8409,37.1404,88.78354667,85,155.3,0,0
11/29/2025 1:17:58,BNSF8409,37.1404,88.78354667,85,155.3,0,0
11/29/2025 1:17:59,BNSF8409,37.1404,88.78354667,85,155.3,0,0
11/29/2025 1:18:00,BNSF8409,37.1404,88.78354667,85,155.3,0,0
11/29/2025 1:18:01,BNSF8409,37.1404,88.78354667,85,155.3,0,0
11/29/2025 1:18:02,BNSF8409,37.1404,88.78354667,85,155.3,0,0
11/29/2025 1:18:03,BNSF8409,37.1404,88.78354667,85,155.3,0,0
11/29/2025 1:18:04,BNSF8409,37.1404,88.78354667,85,155.3,0,0
11/29/2025 1:18:05,BNSF8409,37.1404,88.78354667,85,155.3,0,0
11/29/2025 1:18:06,BNSF8409,37.1404,88.78354667,85,155.3,0,0
11/29/2025 1:18:07,BNSF8409,37.1404,88.78354667,85,155.3,0,0
11/29/2025 1:18:08,BNSF8409,37.1404,88.78354667,85,155.3,0,0
11/29/2025 1:18:09,BNSF8409,37.1404,88.78354833,85,155.3,0,0
11/29/2025 1:18:10,BNSF8409,37.1404,88.78354833,85,155.3,0,0
11/29/2025 1:18:11,BNSF8409,37.1404,88.78354833,85,155.3,0,0
11/29/2025 1:18:12,BNSF8409,37.1404,88.78354833,85,155.3,0,0
11/29/2025 1:18:13,BNSF8409,37.1404,88.78354833,85,155.3,0,0
11/29/2025 1:18:14,BNSF8409,37.1404,88.78354833,85,155.3,0,0
11/29/2025 1:18:15,BNSF8409,37.1404,88.78354833,85,155.3,0,0
11/29/2025 1:18:16,BNSF8409,37.1404,88.78354833,85,155.3,0,0
11/29/2025 1:18:17,BNSF8409,37.1404,88.78354833,85,155.3,0,0
11/29/2025 1:18:18,BNSF8409,37.1404,88.78354833,85,155.3,0,0
11/29/2025 1:18:19,BNSF8409,37.1404,88.78354833,85,155.3,0,0
11/29/2025 1:18:20,BNSF8409,37.1404,88.78354833,85,155.3,0,0
11/29/2025 1:18:21,BNSF8409,37.1404,88.78354833,85,155.3,0,0
11/29/2025 1:18:22,BNSF8409,37.1404,88.78354833,85,155.3,0,0
11/29/2025 1:18:23,BNSF8409,37.1404,88.78354833,85,155.3,0,0
11/29/2025 1:18:24,BNSF8409,37.1404,88.78354833,85,155.3,0,0
11/29/2025 1:18:25,BNSF8409,37.1404,88.78354833,85,155.3,0,0
11/29/2025 1:18:26,BNSF8409,37.1404,88.78354833,85,155.3,0,0
11/29/2025 1:18:27,BNSF8409,37.1404,88.78354833,85,155.3,0,0
11/29/2025 1:18:28,BNSF8409,37.1404,88.78354833,85,155.3,0,0
11/29/2025 1:18:29,BNSF8409,37.1404,88.78354833,85,155.3,0,0
11/29/2025 1:18:30,BNSF8409,37.1404,88.78354833,85,155.3,0,0
11/29/2025 1:18:31,BNSF8409,37.1404,88.78354833,85,155.3,0,0
11/29/2025 1:18:32,BNSF8409,37.1404,88.78354833,85,155.3,0,0
11/29/2025 1:18:33,BNSF8409,37.1404,88.78354833,85,155.3,0,0
11/29/2025 1:18:34,BNSF8409,37.1404,88.78354833,85,155.3,0,0
11/29/2025 1:18:35,BNSF8409,37.1404,88.78354833,85,155.3,0,0
11/29/2025 1:18:36,BNSF8409,37.1404,88.78354833,85,155.3,0,0
11/29/2025 1:18:37,BNSF8409,37.1404,88.78354833,85,155.3,0,0
11/29/2025 1:18:38,BNSF8409,37.1404,88.78354833,85,155.3,0,0
11/29/2025 1:18:39,BNSF8409,37.1404,88.78354833,85,155.3,0,0
11/29/2025 1:18:40,BNSF8409,37.1404,88.78354833,85,155.3,0,0
11/29/2025 1:18:41,BNSF8409,37.1404,88.78354833,85,155.3,0,0
11/29/2025 1:18:42,BNSF8409,37.1404,88.78354833,85,155.3,0,0
11/29/2025 1:18:43,BNSF8409,37.1404,88.78354833,85,155.3,0,0
11/29/2025 1:18:44,BNSF8409,37.1404,88.78354833,85,155.3,0,0
11/29/2025 1:18:45,BNSF8409,37.1404,88.78354833,85,155.3,0,0
11/29/2025 1:18:46,BNSF8409,37.1404,88.78354833,85,155.3,0,0
11/29/2025 1:18:47,BNSF8409,37.1404,88.78354833,85,155.3,0,0
11/29/2025 1:18:48,BNSF8409,37.1404,88.78354833,85,155.3,0,0
11/29/2025 1:18:49,BNSF8409,37.1404,88.78354833,85,155.3,0,0
11/29/2025 1:18:50,BNSF8409,37.1404,88.78354833,85,155.3,0,0
11/29/2025 1:18:51,BNSF8409,37.1404,88.78354833,85,155.3,0,0
11/29/2025 1:18:52,BNSF8409,37.14039833,88.78354833,85,155.3,0,0
11/29/2025 1:18:53,BNSF8409,37.14039833,88.78354833,85,155.3,0,0
11/29/2025 1:18:54,BNSF8409,37.14039833,88.78354833,85,155.3,0,0
11/29/2025 1:18:55,BNSF8409,37.14039833,88.78354833,85,155.3,0,0
11/29/2025 1:18:56,BNSF8409,37.14039833,88.78354833,85,155.3,0,0
11/29/2025 1:18:57,BNSF8409,37.14039833,88.78354833,85,155.3,0,0
11/29/2025 1:18:58,BNSF8409,37.14039833,88.78354833,85,155.3,0,0
11/29/2025 1:18:59,BNSF8409,37.14039833,88.78354833,85,155.3,0,0
11/29/2025 1:19:00,BNSF8409,37.14039833,88.78354833,85,155.3,0,0
11/29/2025 1:19:01,BNSF8409,37.14039833,88.78354833,85,155.3,0,0
11/29/2025 1:19:02,BNSF8409,37.14039833,88.78354833,85,155.3,0,0
11/29/2025 1:19:03,BNSF8409,37.14039833,88.78354833,85,155.3,0,0
11/29/2025 1:19:04,BNSF8409,37.14039833,88.78354833,85,155.3,0,0
11/29/2025 1:19:05,BNSF8409,37.14039833,88.78354833,85,155.3,0,0
11/29/2025 1:19:06,BNSF8409,37.14039833,88.78354833,85,155.3,0,0
11/29/2025 1:19:07,BNSF8409,37.14039833,88.78354833,85,155.3,0,0
11/29/2025 1:19:08,BNSF8409,37.14039833,88.78354833,85,155.3,0,0
11/29/2025 1:19:09,BNSF8409,37.14039833,88.78354833,85,155.3,0,0
11/29/2025 1:19:10,BNSF8409,37.14039833,88.78354833,85,155.3,0,0
11/29/2025 1:19:11,BNSF8409,37.14039833,88.78354833,85,155.3,0,0
11/29/2025 1:19:12,BNSF8409,37.14039833,88.78354833,85,155.3,0,0
11/29/2025 1:19:13,BNSF8409,37.14039833,88.78354833,85,155.3,0,0
11/29/2025 1:19:14,BNSF8409,37.14039833,88.78354833,85,155.3,0,0
11/29/2025 1:19:15,BNSF8409,37.14039833,88.78354833,85,155.3,0,0
11/29/2025 1:19:16,BNSF8409,37.14039833,88.78354833,85,155.3,0,0
11/29/2025 1:19:17,BNSF8409,37.14039833,88.78354833,85,155.3,0,0
11/29/2025 1:19:18,BNSF8409,37.14039833,88.78354833,85,155.3,0,0
11/29/2025 1:19:19,BNSF8409,37.14039833,88.78354833,85.1,155.3,0,0
11/29/2025 1:19:20,BNSF8409,37.14039833,88.78354833,85.1,155.3,0,0.05
11/29/2025 1:19:21,BNSF8409,37.14039833,88.78354833,85.1,155.3,0,0.13
11/29/2025 1:19:22,BNSF8409,37.14039833,88.78354833,85.1,155.3,0,0.29
11/29/2025 1:19:23,BNSF8409,37.14039833,88.78354833,85.1,155.3,0,0.41
11/29/2025 1:19:24,BNSF8409,37.14039833,88.78354833,85.1,155.3,0,0.49
11/29/2025 1:19:25,BNSF8409,37.14039833,88.78354833,85.1,155.3,0,0.57
11/29/2025 1:19:26,BNSF8409,37.14039833,88.78354833,85.1,155.3,0,0.71
11/29/2025 1:19:27,BNSF8409,37.14039833,88.78354833,85.1,155.3,0,0.8
11/29/2025 1:19:28,BNSF8409,37.14039833,88.78354833,85.1,155.3,0,0.88
11/29/2025 1:19:29,BNSF8409,37.14039833,88.78354833,85.1,155.3,0,0.97
11/29/2025 1:19:30,BNSF8409,37.1404,88.78354833,85.1,155.2,0.84,0.41
11/29/2025 1:19:31,BNSF8409,37.14040167,88.78355,85.1,155.1,1.18,0.25
11/29/2025 1:19:32,BNSF8409,37.14040498,88.78355167,85.1,154.9,1.35,0.1
11/29/2025 1:19:33,BNSF8409,37.14040498,88.78355333,85.1,154.8,0,0.05
11/29/2025 1:19:34,BNSF8409,37.14040667,88.783555,85.2,154.8,0,0.01
11/29/2025 1:19:35,BNSF8409,37.14040833,88.783555,85.1,154.8,0,0
11/29/2025 1:19:36,BNSF8409,37.14041,88.78355667,85,154.8,0,0
11/29/2025 1:19:37,BNSF8409,37.14041,88.78355667,84.8,154.8,0,0.09
11/29/2025 1:19:38,BNSF8409,37.14041,88.78355667,84.7,154.8,0,0.45
11/29/2025 1:19:39,BNSF8409,37.14041,88.78355667,84.5,154.8,0,1.04
11/29/2025 1:19:40,BNSF8409,37.14041,88.78355667,84.4,154.8,0,1.27
11/29/2025 1:19:41,BNSF8409,37.14041,88.78355667,84.4,154.8,0,1.5
11/29/2025 1:19:42,BNSF8409,37.14040833,88.78355667,84.3,154.8,1.35,1.49
11/29/2025 1:19:43,BNSF8409,37.14040167,88.78355333,84.3,154.8,2.02,1.42
11/29/2025 1:19:44,BNSF8409,37.14039667,88.78355,84.2,154.8,2.19,1.34
11/29/2025 1:19:45,BNSF8409,37.14039167,88.78355,84.2,154.6,2.19,1.31
11/29/2025 1:19:46,BNSF8409,37.140385,88.783545,84.1,154.4,2.19,1.3
11/29/2025 1:19:47,BNSF8409,37.14038167,88.78354,84,154.2,2.02,1.27
11/29/2025 1:19:48,BNSF8409,37.14037833,88.78354,83.9,154,2.02,1.25
11/29/2025 1:19:49,BNSF8409,37.14037333,88.783535,83.8,153.8,2.02,1.25
11/29/2025 1:19:50,BNSF8409,37.14036498,88.78353167,83.7,153.8,1.85,1.27
11/29/2025 1:19:51,BNSF8409,37.14036,88.78352998,83.6,154,1.85,1.24
11/29/2025 1:19:52,BNSF8409,37.14035498,88.78352665,83.6,154.2,1.85,1.18
11/29/2025 1:19:53,BNSF8409,37.14035167,88.78352665,83.6,154.6,1.68,1.13
11/29/2025 1:19:54,BNSF8409,37.14034833,88.783525,83.6,154.8,1.68,0.85
11/29/2025 1:19:55,BNSF8409,37.140345,88.783525,83.8,155,1.68,0.52
11/29/2025 1:19:56,BNSF8409,37.14033833,88.78351665,83.8,154.8,1.68,0.26
11/29/2025 1:19:57,BNSF8409,37.140335,88.78351167,83.9,154.6,1.18,0.12
11/29/2025 1:19:58,BNSF8409,37.14033,88.78351167,84,154.2,0.84,0.03
11/29/2025 1:19:59,BNSF8409,37.14032667,88.78351332,84,153.8,0,0
11/29/2025 1:20:00,BNSF8409,37.14032333,88.783515,84,153.5,0,0
11/29/2025 1:20:01,BNSF8409,37.140325,88.78351998,84.1,153.3,0,0
11/29/2025 1:20:02,BNSF8409,37.140325,88.78351998,84.1,153.3,0,0
11/29/2025 1:20:03,BNSF8409,37.140325,88.78351998,84.2,153.3,0,0
11/29/2025 1:20:04,BNSF8409,37.140325,88.78351998,84.2,153.3,0,0
11/29/2025 1:20:05,BNSF8409,37.140325,88.78351998,84.3,153.3,0,0
11/29/2025 1:20:06,BNSF8409,37.14032667,88.78351998,84.3,153.3,0,0
11/29/2025 1:20:07,BNSF8409,37.14032667,88.78351998,84.3,153.3,0,0
11/29/2025 1:20:08,BNSF8409,37.14032667,88.78351998,84.3,153.3,0,0
11/29/2025 1:20:09,BNSF8409,37.14032667,88.78351998,84.3,153.3,0,0
11/29/2025 1:20:10,BNSF8409,37.14032667,88.78351998,84.3,153.3,0,0
11/29/2025 1:20:11,BNSF8409,37.14032667,88.78351833,84.3,153.3,0,0
11/29/2025 1:20:12,BNSF8409,37.140325,88.78351833,84.3,153.3,0,0
11/29/2025 1:20:13,BNSF8409,37.140325,88.78351833,84.3,153.3,0,0
11/29/2025 1:20:14,BNSF8409,37.140325,88.78351833,84.3,153.3,0,0
11/29/2025 1:20:15,BNSF8409,37.140325,88.78351833,84.3,153.3,0,0
11/29/2025 1:20:16,BNSF8409,37.14032667,88.78351833,84.3,153.3,0,0
11/29/2025 1:20:17,BNSF8409,37.14032667,88.78351833,84.3,153.3,0,0
11/29/2025 1:20:18,BNSF8409,37.14032667,88.78351833,84.3,153.3,0,0
11/29/2025 1:20:19,BNSF8409,37.14032667,88.78351833,84.3,153.3,0,0
11/29/2025 1:20:20,BNSF8409,37.14032667,88.78351833,84.3,153.3,0,0
11/29/2025 1:20:21,BNSF8409,37.14032667,88.78351833,84.4,153.3,0,0
11/29/2025 1:20:22,BNSF8409,37.14032667,88.78351833,84.4,153.3,0,0
11/29/2025 1:20:23,BNSF8409,37.14032667,88.78351833,84.5,153.3,0,0
11/29/2025 1:20:24,BNSF8409,37.14032667,88.78351833,84.5,153.3,0,0
11/29/2025 1:20:25,BNSF8409,37.14032667,88.78351833,84.4,153.3,0,0
11/29/2025 1:20:26,BNSF8409,37.14032667,88.78351833,84.4,153.3,0,0
11/29/2025 1:20:27,BNSF8409,37.14032667,88.78351833,84.3,153.3,0,0
11/29/2025 1:20:28,BNSF8409,37.14032667,88.78351833,84.3,153.3,0,0
11/29/2025 1:20:29,BNSF8409,37.14032667,88.78351833,84.3,153.3,0,0
11/29/2025 1:20:30,BNSF8409,37.14032667,88.78351833,84.3,153.3,0,0
11/29/2025 1:20:31,BNSF8409,37.14032667,88.78351833,84.3,153.3,0,0
11/29/2025 1:20:32,BNSF8409,37.14032667,88.78351833,84.3,153.3,0,0
11/29/2025 1:20:33,BNSF8409,37.14032667,88.78351833,84.3,153.3,0,0
11/29/2025 1:20:34,BNSF8409,37.14032667,88.78351833,84.3,153.3,0,0
11/29/2025 1:20:35,BNSF8409,37.14032667,88.78351833,84.3,153.3,0,0
11/29/2025 1:20:36,BNSF8409,37.14032667,88.78351833,84.3,153.3,0,0
11/29/2025 1:20:37,BNSF8409,37.14032667,88.78351833,84.3,153.3,0,0
11/29/2025 1:20:38,BNSF8409,37.14032667,88.78351833,84.3,153.3,0,0
11/29/2025 1:20:39,BNSF8409,37.14032667,88.78351833,84.3,153.3,0,0
11/29/2025 1:20:40,BNSF8409,37.14032667,88.78351833,84.3,153.3,0,0
11/29/2025 1:20:41,BNSF8409,37.14032667,88.78351833,84.3,153.3,0,0
11/29/2025 1:20:42,BNSF8409,37.14032667,88.78351833,84.3,153.3,0,0
11/29/2025 1:20:43,BNSF8409,37.14032667,88.78351833,84.3,153.3,0,0
11/29/2025 1:20:44,BNSF8409,37.14032667,88.78351833,84.3,153.3,0,0
11/29/2025 1:20:45,BNSF8409,37.14032667,88.78351833,84.3,153.3,0,0
11/29/2025 1:20:46,BNSF8409,37.14032667,88.78351833,84.3,153.3,0,0
11/29/2025 1:20:47,BNSF8409,37.14032667,88.78351833,84.3,153.3,0,0.02
11/29/2025 1:20:48,BNSF8409,37.14032667,88.78351833,84.3,153.3,0,0.12
11/29/2025 1:20:49,BNSF8409,37.14032667,88.78351833,84.3,153.3,0,0.22
11/29/2025 1:20:50,BNSF8409,37.14032667,88.78351833,84.3,153.3,0,0.35
11/29/2025 1:20:51,BNSF8409,37.14032667,88.78351833,84.3,153.3,0,0.2
11/29/2025 1:20:52,BNSF8409,37.14032667,88.78351833,84.3,153.3,0,0.07
11/29/2025 1:20:53,BNSF8409,37.14032667,88.78351833,84.3,153.3,0,0.42
11/29/2025 1:20:54,BNSF8409,37.14032667,88.78351833,84.3,153.3,0,0.95
11/29/2025 1:20:55,BNSF8409,37.14032667,88.78351833,84.3,153.3,0,1.17
11/29/2025 1:20:56,BNSF8409,37.14032667,88.78351833,84.3,153.3,0,1.17
11/29/2025 1:20:57,BNSF8409,37.14032667,88.78351833,84.3,153.3,0,1.15
11/29/2025 1:20:58,BNSF8409,37.14032667,88.78351833,84.3,153.2,1.85,1.1
11/29/2025 1:20:59,BNSF8409,37.14032,88.78351167,84.3,153.1,1.85,1.08
11/29/2025 1:21:00,BNSF8409,37.14031667,88.78350833,84.3,153,1.68,1.1
11/29/2025 1:21:01,BNSF8409,37.14031167,88.78350167,84.4,153,1.68,1.09
11/29/2025 1:21:02,BNSF8409,37.14031,88.78349833,84.4,153.2,1.68,1.08
11/29/2025 1:21:03,BNSF8409,37.14031,88.78349167,84.5,153.7,1.51,0.83
11/29/2025 1:21:04,BNSF8409,37.14030498,88.78348667,84.5,154.2,1.51,0.63
11/29/2025 1:21:05,BNSF8409,37.14029667,88.783485,84.6,154.8,1.51,0.27
11/29/2025 1:21:06,BNSF8409,37.14029667,88.783485,84.6,155.3,1.01,0.1
11/29/2025 1:21:07,BNSF8409,37.14029333,88.78348667,84.6,155.6,1.01,0.04
11/29/2025 1:21:08,BNSF8409,37.14028833,88.78348667,84.6,155.8,0,0.03
11/29/2025 1:21:09,BNSF8409,37.14028667,88.78348833,84.5,155.9,0,0
11/29/2025 1:21:10,BNSF8409,37.14028333,88.78349,84.4,156,0,0
11/29/2025 1:21:11,BNSF8409,37.14028333,88.78349,84.3,156,0,0
11/29/2025 1:21:12,BNSF8409,37.14028167,88.78349,84.2,156,0,0
11/29/2025 1:21:13,BNSF8409,37.14028167,88.78348833,84.1,156,0,0
11/29/2025 1:21:14,BNSF8409,37.14028167,88.78348833,84.1,156,0,0
11/29/2025 1:21:15,BNSF8409,37.14028167,88.78348833,84,156,0,0
11/29/2025 1:21:16,BNSF8409,37.14028167,88.78349,84,156,0,0
11/29/2025 1:21:17,BNSF8409,37.14028167,88.78349,84,156,0,0
11/29/2025 1:21:18,BNSF8409,37.14028167,88.78349,84,156,0,0
11/29/2025 1:21:19,BNSF8409,37.14028167,88.78349,83.9,156,0,0
11/29/2025 1:21:20,BNSF8409,37.14028167,88.78349,83.9,156,0,0
11/29/2025 1:21:21,BNSF8409,37.14028167,88.78349,83.8,156,0,0
11/29/2025 1:21:22,BNSF8409,37.14028167,88.78349,83.8,156,0,0
11/29/2025 1:21:23,BNSF8409,37.14028167,88.78348833,83.8,156,0,0
11/29/2025 1:21:24,BNSF8409,37.14028167,88.78348833,83.8,156,0,0
11/29/2025 1:21:25,BNSF8409,37.14028167,88.78348833,83.8,156,0,0
11/29/2025 1:21:26,BNSF8409,37.14028167,88.78348833,83.8,156,0,0
11/29/2025 1:21:27,BNSF8409,37.14028167,88.78348833,83.8,156,0,0
11/29/2025 1:21:28,BNSF8409,37.14028167,88.78348833,83.8,156,0,0
11/29/2025 1:21:29,BNSF8409,37.14028167,88.78348833,83.8,156,0,0
11/29/2025 1:21:30,BNSF8409,37.14028167,88.78348833,83.8,156,0,0
11/29/2025 1:21:31,BNSF8409,37.14028167,88.78348833,83.8,156,0,0
11/29/2025 1:21:32,BNSF8409,37.14028167,88.78348833,83.8,156,0,0
11/29/2025 1:21:33,BNSF8409,37.14028167,88.78348833,83.8,156,0,0
11/29/2025 1:21:34,BNSF8409,37.14028167,88.78348833,83.8,156,0,0
11/29/2025 1:21:35,BNSF8409,37.14028167,88.78348833,83.8,156,0,0
11/29/2025 1:21:36,BNSF8409,37.14028167,88.78348833,83.8,156,0,0
11/29/2025 1:21:37,BNSF8409,37.14028167,88.78348833,83.8,156,0,0
11/29/2025 1:21:38,BNSF8409,37.14028167,88.78348833,83.8,156,0,0
11/29/2025 1:21:39,BNSF8409,37.14028167,88.78348833,83.8,156,0,0
11/29/2025 1:21:40,BNSF8409,37.14028167,88.78348833,83.8,156,0,0
11/29/2025 1:21:41,BNSF8409,37.14028167,88.78348833,83.8,156,0,0
11/29/2025 1:21:42,BNSF8409,37.14028167,88.78348833,83.8,156,0,0
11/29/2025 1:21:43,BNSF8409,37.14028167,88.78348833,83.8,156,0,0.1
11/29/2025 1:21:44,BNSF8409,37.14028167,88.78348833,83.8,156,0,0.18
11/29/2025 1:21:45,BNSF8409,37.14028,88.78348833,83.8,156,0,0.25
11/29/2025 1:21:46,BNSF8409,37.14028,88.78348833,83.8,156,0,0.13
11/29/2025 1:21:47,BNSF8409,37.14028,88.78348833,83.8,156,0,0.12
11/29/2025 1:21:48,BNSF8409,37.14028,88.78348833,83.8,156,0,0.44
11/29/2025 1:21:49,BNSF8409,37.14028167,88.78348833,83.8,156,0,0.85
11/29/2025 1:21:50,BNSF8409,37.14028167,88.78348833,83.8,156,0,0.94
11/29/2025 1:21:51,BNSF8409,37.14028,88.78348833,83.8,156,0,0.93
11/29/2025 1:21:52,BNSF8409,37.14028,88.78348833,83.8,156,0,0.89
11/29/2025 1:21:53,BNSF8409,37.14028,88.78348833,83.8,156,0,0.85
